GEO_ID,County,State,FIPS,Population,RADI,RUCC,IRR,SVI,Premature Mortality,Infant Mortality,Preventable Hospital Stays,Heart Disease Mortality,Poor or Fair Health,Median Income,No Internet,No College,Ratio of Mental Health Providers to Population,Percent Non-White,Poverty,No Plumbing Facilities,65+,No High School,No Vehicle,Housing Cost Burden,Ratio of Population to Primary Care Physicians,Unemployment,Uninsured,Long Commutes,Drinking Water Violations,Natural Disaster Risk,Food Insecurity,Median Income_z,No Internet_z,No College_z,Ratio of Mental Health Providers to Population_z,Percent Non-White_z,Poverty_z,No Plumbing Facilities_z,65+_z,No High School_z,No Vehicle_z,Housing Cost Burden_z,Ratio of Population to Primary Care Physicians_z,Unemployment_z,Uninsured_z,Long Commutes_z,Drinking Water Violations_z,Natural Disaster Risk_z,Food Insecurity_z
0500000US53001,Adams,WA,53001,20961.0,43.30966402429653,6,0.558032641632651,0.98,375.29282714,,1157.0,299.9,0.249,66638.0,0.464670567,0.1889040652599291,0.0322656731,0.6429892817411508,0.174,0.0121177424741186,0.1166929058728114,0.228,0.0196555507847908,0.099242923,2945.8571429,0.051372273,0.1631839119,0.283,0.0,0.3983455297486478,0.108,-0.676535463208846,-0.7760450912597189,2.2330320721994306,0.0311306906568234,1.6882634692504548,0.1748431625415543,-0.6582849530039733,-2.03767521517587,0.7158234422011464,-0.5251954672078366,-0.3033292825252572,-0.0435930825379545,0.9397783822981588,0.842823242166246,-0.3329817909001635,-0.7447802056295232,-0.2124416448742749,-0.6559470316210994
0500000US55001,Adams,WI,55001,21226.0,40.793150331880405,8,0.5401018224063272,0.5259,447.83852053,,1376.0,300.2,0.16,72527.0,0.5128319591000001,0.1245320236100065,0.0333718832,0.2286817420623839,0.141,0.0315650617167624,0.311080750023556,0.147,0.0204466220672759,0.1255183234,10437.5,0.0480332338,0.0818134054,0.438,1.0,0.3614381164492524,0.109,-0.1751705590462951,-0.1126333264832762,-0.2287393458651634,0.5500864418982371,-0.5751400706340517,-0.3769658384293809,0.2049124455511277,2.2866698518392865,-0.2495143616451093,-0.4516675617099929,0.526111894433987,2.8856309445704817,0.6825072108785865,-0.8215575791056049,1.0344227958907029,1.3426780041163326,-0.3554866777091122,-0.627569331014659
0500000US50001,Addison,VT,50001,37578.0,10.140682773011573,6,0.5090030101024007,0.139,253.96643041,,1663.0,330.1,0.103,43202.0,0.4277850844,0.1775067897695628,0.0305924814,0.2086247289056624,0.083,0.0065463835222736,0.2199691308744478,0.035,0.0166586832721273,0.1214098291,887.14285714,0.0242476519,0.0420375496,0.415,0.0,0.1609926821508113,0.073,-2.6717787802327115,-1.2841338743972133,1.7971675831006044,-0.7538128346684287,-0.684713540172241,-1.346811961347994,-0.905577780032995,0.2598040128947966,-1.5843024360991909,-0.803746080963468,0.3964181772747868,-0.8485480791692199,-1.1501590597986684,-1.635146855991754,0.8315175991410904,-0.7447802056295232,-1.132369183622455,-1.6491665528465116
0500000US08003,Alamosa,CO,8003,16592.0,35.32322795857911,7,0.5619212778170661,0.8253,549.16504249,,2015.0,286.4,0.197,80235.0,0.4252628071,0.1138856469796099,0.0198548414,0.501033221266624,0.181,0.0233847637415622,0.1468177434908389,0.081,0.0286885245901639,0.098026835,1378.9166667,0.0362770246,0.1342266636,0.131,1.0,0.3433025771555838,0.121,0.4810564202855001,-1.318877646574192,-0.6358873098398734,-5.791156132076276,0.9127433084654838,0.2918935566869043,-0.158181914319031,-1.367519149001653,-1.036085905519836,0.3143946671217824,-0.3417177921826022,-0.6562650664384956,-0.223302374207311,0.2505215498162429,-1.673920482462819,1.3426780041163326,-0.4257760472917483,-0.2870369237373749
0500000US56001,Albany,WY,56001,38031.0,37.739000046886154,4,0.5565158867693919,0.2533,326.40605673,,1462.0,261.1,0.133,71799.0,0.412653042,0.1636494422968697,0.0278468054,0.2716861629476821,0.251,0.0074675922273934,0.12965738476506,0.017,0.0288185953564197,0.2010635604,1253.6,0.0311970638,0.1313784123,0.097,0.0,0.4282532612153993,0.123,-0.2371494434460807,-1.4925741730582631,1.2672228887255654,-2.041890344759436,-0.3402026168335805,1.462397498140403,-0.8646885989657116,-1.7492678788578568,-1.7988219480650252,0.3264843880117185,2.9108645275830165,-0.7052637437775907,-0.6147106169681342,0.1922624207805572,-1.9738672950492029,-0.7447802056295232,-0.096525842404665,-0.2302815225244941
0500000US26001,Alcona,MI,26001,10417.0,46.4434055877935,9,0.5622214869531805,0.1298,489.20362774,,2314.0,458.9,0.163,78112.0,0.5224988774000001,0.1098847991147455,0.0330225975,0.1805787197836704,0.17,0.0514543534606892,0.3584525295190554,0.231,0.016607468561006,0.1045483941,2047.0,0.0695131476,0.0841576625,0.349,0.0,0.0292713967546929,0.149,0.300313052729532,0.0205261826114094,-0.7888912020468529,0.3862262286879405,-0.8379316939513599,0.1079572230299262,1.087727432966693,3.3405007735826917,0.7515766941954521,-0.808506347860778,-0.1358503430413414,-0.3950452259654018,2.3375229966523587,-0.7736073238448691,0.2492679041204634,-0.7447802056295232,-1.6428919732226512,0.5075386932429548
0500000US28003,Alcorn,MS,28003,34204.0,53.93370593718802,7,0.4963736940175709,0.8944,601.50086812,10.48714479,4218.0,507.9,0.221,82276.0,0.5829744635,0.1233642143411112,0.0308918019,0.2978866235146593,0.173,0.0350543796047245,0.1893638170974155,0.139,0.040989357969828,0.1085983152,2289.9333333,0.0359340878,0.1474072991,0.268,0.0,0.6996500159083677,0.179,0.6548186497634703,0.8535630520022878,-0.2733997202486914,-0.6133927689508448,-0.1970668794538538,0.1581216776636471,0.3597908679208322,-0.421040708823126,-0.3448563669632577,1.457723383901103,-0.0080056185980144,-0.3000585627646199,-0.2497254698867146,0.5201228818218994,-0.4653112670412146,-0.7447802056295232,0.9553484076653044,1.3588697114361652
0500000US40003,Alfalfa,OK,40003,5637.0,25.012598503101447,8,0.5868668899408681,0.3048,393.23564419,,1895.0,451.9,0.178,63810.0,0.459812291,0.1169484155484182,0.0339011644,0.2798544104442728,0.1169999999999999,0.0400922476494589,0.2013482348767074,0.215,0.0104665602270711,0.0545134818,2855.0,0.0200445434,0.1670829864,0.264,1.0,0.2370346802418071,0.106,-0.9172995910695514,-0.8429666920356862,-0.5187582592523046,0.7983878475389545,-0.2955786635433002,-0.7782814754991535,0.5834039292492489,-0.1544357771652579,0.5608926835591546,-1.3792869306548317,-1.7153131072763088,-0.0791181243870699,-1.4740063052573498,0.9225762767440768,-0.5005991273454952,1.3426780041163326,-0.8376470901092983,-0.71270243283398
0500000US26005,Allegan,MI,26005,121210.0,14.870993821233853,4,0.4626248349623384,0.1677,355.56691429,4.5741668482,2098.0,330.2,0.148,51425.0,0.4294892651,0.1305607103096117,0.0329977948,0.2236800028312029,0.085,0.0045870802739047,0.177831862057586,0.166,0.0103291807606633,0.0727818161,4838.0,0.0371570709,0.0624159187,0.329,1.0,0.5055679287305123,0.087,-1.971706848337881,-1.2606591890447325,0.001814916904162,0.3745905513321513,-0.6024650724677424,-1.3133689915921798,-0.9925442891888692,-0.6775801704720519,-0.0230770990145059,-1.392055975173354,-1.1386326962376656,0.696232670699356,-0.1554952809259683,-1.2183205615795532,0.0728286025990616,1.3426780041163326,0.2031288384476241,-1.2518787443563466
0500000US24001,Allegany,MD,24001,67267.0,40.51395287540182,4,0.4425736968184692,0.5552,520.06412209,8.0267558528,2768.0,456.4,0.168,74287.0,0.4915684641,0.1388670019561562,0.0301390391,0.2350240867533881,0.179,0.0264617122809104,0.2110990530274874,0.085,0.0376113101520805,0.111313515,1881.3611111,0.0402867983,0.0631697452,0.218,0.0,0.4237989182309894,0.148,-0.0253314978600004,-0.4055329319177522,0.3194713224097709,-0.9665359778047428,-0.5404912070485203,0.25845058693109,-0.0216071020524017,0.062480576601125,-0.9884149028607614,1.143743106510345,0.0777056734663113,-0.4598098473500953,0.0856485290724083,-1.2029015304940518,-0.90640952084472,-0.7447802056295232,-0.1137898980916285,0.4791609926365143
0500000US36003,Allegany,NY,36003,46694.0,34.62031414335585,7,0.5071303468940742,0.4543,395.83313697,,2714.0,316.7,0.147,70447.0,0.4818785167,0.1358714763430616,0.0315086404,0.17002251155929,0.176,0.0355720221013406,0.1987193215402407,0.043,0.0299610228294855,0.1084300362,2881.625,0.0403495918,0.0506455417,0.317,1.0,0.3652561247216035,0.11,-0.3522530859028253,-0.5390096614084043,0.2049138352245657,-0.3240156540952418,-0.8956013156081272,0.2082861322973686,0.3827671789941231,-0.2129184897434383,-1.4889604307810422,0.4326698875204868,-0.0133177177360938,-0.0687077789916205,0.0904867344167884,-1.4590759726072493,-0.0330349783137796,1.3426780041163326,-0.3406889156917157,-0.5991916304082185
0500000US37005,Alleghany,NC,37005,11185.0,45.62705462450418,9,0.5433395288697862,0.7168,430.33979238,,2368.0,324.8,0.194,87408.0,0.5225403352,0.1349175794694398,0.0316646164,0.210004674889808,0.148,0.0139472507822977,0.2943227536879749,0.102,0.0287885561019222,0.1192482178,1004.4545455,0.0386228206,0.1842373313,0.303,0.0,0.0804963410754056,0.158,1.0917357304498705,0.0210972539833613,0.1684340840923233,-0.2508427168244391,-0.6771747572000888,-0.2599154442840309,-0.5770795800396503,1.913872061404248,-0.7858131415596956,0.3236923217152661,0.328182131638717,-0.8026793394602655,-0.0425600562281309,1.273457251695887,-0.1565424893787612,-0.7447802056295232,-1.444355332822575,0.762937998700918
0500000US51005,Alleghany,VA,51005,14835.0,32.83686655240897,6,0.544550964478773,0.3102,558.3905866,,4445.0,431.2,0.172,76520.0,0.5317574697,0.1135621512069204,0.0337415229,0.1824904855030218,0.1,0.0494101786316144,0.2599932591843613,0.093,0.0304684866868891,0.0770801429,2497.6666667,0.032720753,0.079985523,0.262,0.0,0.1415844734330257,0.109,0.1647768110201109,0.1480610978052026,-0.6482587156033055,0.7234953162179991,-0.8274875265583052,-1.0625467184235728,0.9969937759195068,1.1501793477039874,-0.8930728975426129,0.4798372608999467,-1.0029464960019705,-0.2188350603855762,-0.4973111850107766,-0.8589457255109656,-0.5182430574976353,-0.7447802056295232,-1.207591140544223,-0.627569331014659
0500000US20001,Allen,KS,20001,12579.0,30.268366843599527,7,0.5443680710817089,0.5854,488.28655797,,3043.0,387.4,0.161,74062.0,0.5026376847,0.1104425184487429,0.0321706219,0.2101354176612055,0.127,0.025041736227045,0.2062167103903331,0.104,0.0294141028698624,0.0715187211,1558.0,0.028833967,0.1144076619,0.18,0.0,0.2612153993000318,0.119,-0.0444870596593847,-0.253057040903262,-0.7675624158137964,-0.0134606278480416,-0.6764604963593978,-0.6110666267200804,-0.0846347934485203,-0.046131844050463,-0.7619776402301585,0.3818351776828062,-1.178505085904897,-0.5862436822423874,-0.7967859522663367,-0.1548632480064693,-1.241644193735384,-0.7447802056295232,-0.7439279306657838,-0.3437923249502556
0500000US22003,Allen,LA,22003,22320.0,51.83926908418077,6,0.5244380838603415,0.903,652.92633612,,4355.0,475.1,0.217,80542.0,0.5560191881000001,0.1347143142476806,0.032958492,0.4057834917255919,0.19,0.0350806451612903,0.1456093189964157,0.145,0.0298835125448028,0.0881831811,5671.75,0.0417076772,0.0878554615,0.404,1.0,0.6404708876869233,0.145,0.5071931201628822,0.4822605201730846,0.1606606392801412,0.356152449835978,0.3923845064427876,0.4423869205880686,0.360956702646756,-1.3944017173235017,-0.2733498629746465,0.4254655191993957,-0.6524545174884311,1.0222279936460568,0.195126482804833,-0.6979712487945284,0.7344759833043196,1.3426780041163326,0.7259830963956512,0.3940278908171932
0500000US45005,Allendale,SC,45005,7579.0,84.85453822334006,8,0.5468110834818184,0.9955,741.22924648,,2683.0,433.6,0.272,100077.0,0.6186510822,0.1353714958771691,0.0322313543,0.8674744981898791,0.243,0.0694022958173901,0.2216651273255047,0.33,0.0690064652328803,0.1336059986,1964.5,0.0566121185,0.1246586032,0.528,0.0,0.6496977410117722,0.139,2.170321563500534,1.345000021346518,0.1857931488368524,0.0150307304090323,2.914648665995237,1.3286256191171462,1.884372819326636,0.2975330896220204,1.9314340100075424,4.061836642429681,0.7814172650327199,-0.4273026342329914,1.3435056550545168,0.0548130933802409,1.8283996527370123,-0.7447802056295232,0.7617443546043609,0.2237616871785518
0500000US26007,Alpena,MI,26007,28847.0,38.11562804827638,7,0.5231140666505161,0.4165,394.12878867,,2002.0,452.9,0.166,79771.0,0.4922689225,0.0810238436484382,0.0300573483,0.1791309388862576,0.18,0.0209727181336014,0.2452594723888099,0.21,0.0357056193018338,0.0854610506,1313.3181818,0.0500303214,0.0640018484,0.149,0.0,0.059815462933503,0.14,0.4415533950636587,-0.3958842834249592,-1.892616879280765,-1.0048595390193,-0.8458410658414349,0.2751720718089971,-0.2652440480769057,0.8224120506996208,0.5013039302353116,0.9666143700141068,-0.7383845924400823,-0.681914001094915,0.8363817345078693,-1.1858814003883245,-1.5151251110935573,-0.7447802056295232,-1.5245098770834753,0.2521393877849922
0500000US06005,Amador,CA,6005,41412.0,19.83805852266781,6,0.5030605041918585,0.5647,359.12134118,,1514.0,326.8,0.15,50154.0,0.455921516,0.0729632011216739,0.0311567053,0.3439602733763316,0.089,0.0024389065971216,0.2695595479571139,0.2339999999999999,0.0147783251231527,0.1596682901,2171.5263158,0.0441811847,0.0561599077,0.438,1.0,0.7779191854915686,0.091,-2.079914488546847,-0.8965611957771606,-2.200878958205341,-0.4891187789073581,0.0546380793146115,-1.2464830520805514,-1.0878940855442272,1.3629906674900905,0.7873299461897566,-0.9785202123736908,1.6041311878247362,-0.3463555749494093,0.3857089030531777,-1.3462832003037664,1.0344227958907029,1.3426780041163326,1.2587025290219431,-1.1383679419305852
0500000US28005,Amite,MS,28005,12619.0,75.75355742101036,8,0.5526280161666672,0.7894,637.63119351,,3796.0,539.6,0.264,96295.0,0.6274029480000001,0.0988733375501423,0.0339200725,0.5317273200995436,0.233,0.0468341389967509,0.2542990728266899,0.243,0.0330454077185196,0.0899026532,6318.5,0.0523864959,0.156694538,0.495,0.0,0.5316576519249125,0.217,1.8483378536104396,1.4655548990670195,-1.2100010605515472,0.8072581943564782,1.0804282412713435,1.1614107703380752,0.8826525300313302,1.0235066805213315,0.894589702172675,0.7193550013163438,-0.5981755744214934,1.2751065245195543,1.0179237103205296,0.7100873170037041,1.537274805226699,-0.7447802056295232,0.304246878899837,2.4372223344808983
0500000US20003,Anderson,KS,20003,7776.0,34.89010859753247,8,0.5649545330185782,0.4085,406.40288807,,1573.0,376.8,0.164,66755.0,0.5973888291,0.1463804831047097,0.0335641604,0.1884149134699168,0.119,0.0212191358024691,0.2084619341563786,0.162,0.0290637860082304,0.1104936254,2592.6666667,0.0227272727,0.1162109375,0.355,0.0,0.2144447979637289,0.107,-0.6665745710731662,1.0521175227902868,0.6068083815987018,0.6402893416661889,-0.7951217838482937,-0.7448385057433375,-0.2543064433576809,0.0038153239911494,-0.0707481016735803,0.3492741864463889,0.0518240433313565,-0.1816901660168366,-1.2673034580393214,-0.1179784177011855,0.3021996945768841,-0.7447802056295232,-0.9252005153788968,-0.6843247322275396
0500000US21005,Anderson,KY,21005,24224.0,21.00261806153357,6,0.5038951171376095,0.0843,470.52575526,,2840.0,376.2,0.184,59933.0,0.4418306922,0.0985679882011756,0.0331703735,0.187119901483029,0.121,0.0066463011889035,0.1621119550858652,0.193,0.0114349405548216,0.0744293748,3433.5714286,0.0315991329,0.0617363985,0.477,0.0,0.3347120585427935,0.112,-1.2473712048304972,-1.0906589549304286,-1.221678495048636,0.4555523043542651,-0.8021965638959541,-0.7113955359875233,-0.9011427898511348,-1.0272846618412854,0.2987021689342458,-1.2892786358256605,-1.086623858829523,0.1471026608773271,-0.5837314094318427,-1.2322197055961486,1.3784794338574369,-0.7447802056295232,-0.4590710118308915,-0.5424362291953378
0500000US48001,Anderson,TX,48001,58064.0,42.09691596809023,7,0.4954471628165212,0.896,632.81770253,,3710.0,456.4,0.217,72834.0,0.4977162553,0.1002907490011748,0.0335446701,0.5145888416003068,0.155,0.0136401212455221,0.1498002204464039,0.246,0.018737944337283,0.1109997494,2654.6363636,0.0342631898,0.1977071047,0.303,0.0,0.7680559974546611,0.14,-0.149033859168913,-0.3208485648006094,-1.155795183149592,0.6311458676747463,0.9867990185603984,-0.1428650501386809,-0.5907119688463706,-1.301171072728518,0.9303429541669808,-0.6104844691604971,0.0678009677495023,-0.1574600834335386,-0.3784672605738736,1.5489727115122485,-0.1565424893787612,-0.7447802056295232,1.2204749771436674,0.2521393877849922
0500000US48005,Angelina,TX,48005,87101.0,42.73268536383074,5,0.479646635358863,0.9917,582.80822433,6.6407718331,3223.0,413.0,0.223,72833.0,0.4306511892,0.1209842751619227,0.0323908678,0.4457032806996166,0.146,0.0165325311994121,0.1647053420741438,0.1369999999999999,0.0226977876258596,0.1190389516,1517.6491228,0.0457722661,0.2251795765,0.218,1.0,0.8167356029271395,0.166,-0.1491189949991325,-1.2446539598745128,-0.3644154174036906,0.0898632131585998,0.6104703075008769,-0.2933584140398452,-0.4623281686628493,-0.9695922671413008,-0.3686918682927962,-0.2424278988422412,0.321576180803205,-0.602020830361124,0.5083008677123204,2.110904265629486,-0.90640952084472,1.3426780041163326,1.4091464428654787,0.9899596035524412
0500000US26009,Antrim,MI,26009,24249.0,27.44366846179952,8,0.5364251936037359,0.0566,329.54987858,,2693.0,333.6,0.14,60259.0,0.4539244672,0.1324942193718029,0.0335424591,0.1902202571037896,0.1,0.0194234813806754,0.2782795166811002,0.198,0.0167017196585426,0.0914838586,1488.3125,0.0583052861,0.0758232743,0.384,0.0,0.0559974546611517,0.115,-1.219616924178945,-0.924070069814725,0.0757578465343376,0.6301086224299306,-0.7852590109555193,-1.0625467184235728,-0.3340091625991823,1.556974781573142,0.3582909222580888,-0.7997459669113284,-0.548261325807786,-0.6134914172562983,1.4739633064237083,-0.9440818172918828,0.5580366817829173,-0.7447802056295232,-1.5393076391008724,-0.4573031273760167
0500000US04001,Apache,AZ,4001,65432.0,94.79619908240058,8,0.5655964546998845,0.965,941.68500721,8.5749922046,3397.0,296.8,0.281,91342.0,0.8415593685,0.0868075158247591,0.0329323356,0.9111375138059176,0.297,0.102824306149896,0.1629477931287443,0.1689999999999999,0.0364042058931409,0.0661081143,2430.4814815,0.0767872432,0.1645428849,0.453,0.0,0.4339802736239261,0.196,1.426660086533327,4.415508849050759,-1.6714326743031815,0.3438817119248255,3.153184088700794,2.231585802524131,3.3678570987557204,-1.0086906384683791,0.0126761529797984,1.0315460771876082,-1.349302866488126,-0.2451043930950309,2.897988143641334,0.8706201515762452,1.1667522720317547,-0.7447802056295232,-0.0743291993785699,1.8412906217456515
0500000US19007,Appanoose,IA,19007,12094.0,42.79460604858888,7,0.5500799426951561,0.4547,444.06398762,,2278.0,411.9,0.162,80534.0,0.5016785507000001,0.1133383231314957,0.0329209649,0.1517974294404932,0.22,0.0711096411443691,0.2368943277658343,0.245,0.0265420869852819,0.1114153328,1532.125,0.0286561265,0.0609560475,0.274,0.0,0.4050270442252625,0.124,0.5065120335211263,-0.266268884495238,-0.6568185428903992,0.3385473815289629,-0.995166762605192,0.9440314669252824,1.9601558116401367,0.6363213409473136,0.918425203502212,0.1148891802420285,0.0809197777076077,-0.5963607784717677,-0.8104884669780066,-1.248181278088761,-0.412379476584794,-0.7447802056295232,-0.1865455613438301,-0.2019038219180537
